ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,views,label
87,8131.09646789,2139.1244245,-271.208180207,-79.8494130255,2523.68918631,-34.2671468036,520.776963208,-242.161222029,512.956075142,-82.8812689071,1.9053306946,-62.192828909,-119.802817068,-58.5518293389,29.0995496433,-82.7977733035,-49.7254322737,18.4839013608,-5.6264975916,-3.6415186428,-9.4788240406,6.2054990924,22.0753657112,-10.0771499449,-12.9960502567,-4.7592439089,5.3567736301,-4.7127821598,4.6263587035,3.0832384691,-1.9423573318,3.0438596218,0.7939187861,2.8332252588,1.2758748985,-2.3508127601,-1.8929692317,-1.2395794222,0.9842050409,0.2289633576,-0.5622919728,0.6331562686,-1.43395481,0.781844389,0.578453478,0.8839012922,1.0715407131,0.254186279,0.3652372801,0.0413368354,43053,2
88,8924.82285693,-3335.08484552,-639.178457692,2447.64885321,480.626773434,900.964441363,-298.938773477,-73.0676410042,356.73272199,-188.591729209,281.194383211,119.9765569,2.5814439945,115.990691941,152.089670425,-65.6417845532,9.6348294816,-7.6721804371,-7.1124421732,-26.735975568,-6.877245043,22.4994050005,2.5202044421,-6.1775178836,-7.684907641,-1.9038695543,-6.6174945296,-12.8271602724,7.4509356165,-3.0964548735,6.1864276036,-4.6797436138,-2.5357283334,3.024332621,-1.9024515141,-1.3216878492,0.2575582161,1.5796682045,0.0082759255,0.635118544,0.6449574678,-1.1324705933,-1.7188313376,-0.9335412017,-0.1917119431,0.9383738164,-0.4993471019,0.7640193983,0.7736622882,-0.4034299626,30961,2
89,2892.56931456,-7559.49862251,-1921.43246536,2632.8657745,-599.394266484,942.991795031,513.164516945,318.871841581,459.759846602,442.107765851,-44.2107864054,-176.299458134,-81.9493298477,134.412965629,124.754065329,-17.2181456257,-45.9845924527,-8.5223409622,22.1979540574,-62.741007656,12.9853309737,4.5155099589,10.0813026661,-0.0687790598,-6.528465322,-3.2811219536,2.4803933957,-6.9467443137,2.7706008534,2.2891512319,-2.4324725036,-0.9525332729,-1.4959486607,4.0419936637,-1.2042665732,0.2682008818,0.6964148769,0.1006246334,-0.8651489564,-0.5945105843,-0.3712956148,-0.3164033744,-1.7919022065,-0.0410804494,0.3724091571,-0.4281569287,-0.1684458601,0.4302560869,-0.5234993786,0.1604795104,46624,2
90,1170.83888359,-1822.60101346,686.689675968,595.800611368,-1130.94930708,-132.455113282,-598.163119707,349.318151543,377.568703658,70.7272390298,0.806161343,-117.760187086,34.5125613591,68.0689330799,20.798758647,-36.1098079991,-1.6577385973,-38.2051076651,-2.9081283277,7.5561190703,-1.1801495179,-2.4451309581,-6.6948044654,9.2583137007,0.0885172229,-6.3710011669,-1.2195048281,3.9025808846,-3.3795190154,2.8540385726,0.8389509466,0.2086648347,-0.0734636603,2.8596532833,-1.3704827313,-0.7746018953,1.6850718504,0.4534135228,1.6388886836,-1.6980712895,0.5963688757,-0.0756234659,-0.0510402768,-0.2539912062,-0.3856145299,-0.1460765086,-0.4133044801,-0.3110242542,0.1025411124,0.0804189726,1276188,4
91,-5539.56572839,-6623.44272115,1612.50176725,2438.16210715,268.896045283,-895.179135946,-656.885724945,243.210504367,-542.058758639,33.2815083148,-176.453897166,-34.9735451182,118.637944665,-82.9649177663,-16.0105763439,22.8178125466,-102.839184528,25.5722757273,-14.5565048911,-7.489897249,-4.5626296146,15.7390258955,3.0124956941,4.1390048722,3.7660471083,3.2560557478,0.7576187601,2.6574923685,2.9620558264,-0.3517455744,-2.6720013552,-1.5894487439,1.0837376672,-0.8290873487,-2.5108081149,-1.6895620305,1.0960444901,0.5605104136,-0.6003185659,2.3152114474,-0.5900852698,-0.0791361383,0.0658460785,-0.6661622698,-0.5327533906,-0.6108074535,0.0676260596,0.8756699368,1.0659144033,0.0955055967,105326833,5
92,5736.8543739,-3710.10359608,-2554.1566125,1405.91387115,-1062.1819986,-26.7542136928,673.431360043,476.218796943,-21.6425204517,-71.9395857871,55.4100598555,1.1914578867,90.7811762877,30.3415560341,-5.02910329,9.0586396391,-41.5267502804,18.368544741,-16.1157751716,26.2244936358,19.1093459002,-5.1964434946,-5.0546492825,-8.6519731705,1.3112563396,-6.7627892788,-6.0047541356,-1.5174375153,2.6888381991,-0.7478663096,0.6988849762,1.3928668275,0.7985333034,-0.5981543459,0.1684099961,-0.1029048641,-0.6667894879,-0.1424986436,-0.2073738643,0.50066575,0.2606254028,0.6119846298,0.7540561666,-0.5662081738,-0.4939306706,0.2138236674,-0.3254909013,-0.2951524852,-0.1964849049,-0.4076093645,72318207,5
93,13833.1920743,-2747.56859398,-2125.335338,2391.94615239,-677.337629657,-142.376459091,-126.165191114,26.8043369332,0.4832947407,-328.041687185,-326.902621014,-237.498975795,19.8210669029,38.232477818,-33.9903265178,-33.2686878113,78.5503320657,103.525861527,38.8779793963,23.5753347816,-56.4736575683,11.6284361451,-2.8396672091,7.8199292639,-6.3625805356,-1.1882747454,-5.9270926111,-3.4851103683,0.0604071016,-0.1941117812,3.4659282576,-4.1609844543,0.9639160929,-1.2964744243,1.8898710185,-1.4569040443,1.164290143,-2.1904384292,1.7520107667,-1.403083377,-2.1036921208,0.7418813915,0.8660521833,-0.5985763673,-0.5502717663,0.7329328156,0.852218078,0.1416018918,0.830274586,0.037644028,3399151,5
94,6564.64209977,-2597.2686992,1674.2179452,2690.23442472,-2364.11556332,-154.927676319,2.76678444,913.856667202,-149.332396751,36.33535218,-91.5550333989,12.549313746,46.1088668178,-19.1087542681,-7.7080315208,-80.6468116266,2.3379163704,8.206639753,-36.1401263463,41.4559137838,-1.9404824264,25.7590415485,4.7957242236,-0.2362179818,3.4305753241,-4.6137122432,2.7653349634,-5.3084928935,2.7442447525,2.478318332,-2.7814626957,-2.7991801236,-0.8387431093,0.8346330102,-1.7478022163,-3.3735559477,-0.6076761234,0.5737918237,-2.3388272407,-0.8275520606,0.284505361,0.5046580415,0.4465190196,-0.3750024947,0.573114851,1.0282980801,-0.3437769235,0.2940582589,0.5331791562,-0.2242676263,164078,3
95,8421.52678598,-1062.76387769,-733.227549675,1352.28251543,474.966906654,-86.8958013581,-1598.95323366,179.570228328,-113.236601575,-128.574529235,-53.3419361591,78.3397092247,47.9272783583,-33.4653165116,55.6182506209,28.1785620352,-31.5965895865,0.6462865598,-13.6091137051,4.0864352195,-3.8471422707,18.7822985926,-11.8299507101,-0.6159168606,1.729669995,-1.7912881666,-0.1871462362,-6.083163061,2.5962128867,2.1626184326,-3.4431375779,-4.8292688977,-1.9328126203,1.4767661774,0.6948869057,0.7107612632,-1.2199032313,-0.0207995282,-0.8743005131,0.4887635499,-0.0925845521,0.735955791,0.3046971126,-0.477624765,-0.434107685,-0.9200268606,0.2314376576,0.5140288398,0.1314958135,0.4221924819,172238194,5
96,-4107.58842015,-2861.3697831,1123.69098767,-181.147444435,-2025.46532715,-935.501653708,1787.52468826,-218.843174576,-572.189297315,-7.9177504743,-227.763897335,40.4656128067,226.07874837,-90.5773622284,-51.2645309943,22.4242930962,-63.068397365,-33.9750263784,-25.5086065365,-14.2071116146,4.5632397376,-0.0083244554,-4.7825295873,-2.5806418643,6.687729465,-3.1764117786,-1.3471341479,-3.6628416762,-4.9677773593,-4.8607924886,3.189899684,0.2918804794,1.7397338108,-0.2417041599,-2.0509092052,-0.0225590506,-0.20116094,0.1889254758,0.6836198193,0.311031215,0.4957073465,-0.9544837172,-0.5639155326,-0.6482388042,0.1646772944,0.4160156641,-0.5576244496,0.3863290849,0.6885682658,-0.1573613377,493996,4
97,-1266.55434274,-344.605818728,-121.210507887,-499.318031768,-337.971781802,921.969357225,-319.814381771,-185.03681305,158.774286399,-31.5523074705,20.480061244,64.9898564539,88.0701724482,-40.5868167419,46.1639005694,-47.0884007377,2.3022814038,0.2631712748,-18.6141902582,6.677441323,-11.2065740203,-14.6759485022,6.2687244706,-3.0957646979,-5.5931304369,0.1987263184,2.7113725258,-1.299844785,0.7080304791,-2.5201158308,-1.9783478658,0.2567780429,1.2917773988,-1.6878292099,-0.7349096004,-0.2734392215,-0.4520442293,-1.0549724366,-2.2055934953,-1.0473588051,1.0259630335,-0.151963263,0.4017966008,0.4089367674,-0.6588450454,-0.2652673996,0.13499266,0.2582314944,-0.0798551167,-0.1775660681,84903,3
98,4508.14445422,-489.732619556,-2871.24573704,-553.69042766,-1671.54851453,618.569202335,-1053.79792044,461.830995271,-189.936975292,-107.612446247,34.2722876565,-62.1264956084,56.7770934812,14.1225755099,6.3704561045,-21.078436722,-11.5656014333,-1.9920451314,-24.9708403783,8.8688171744,-20.4553653246,-2.5872183598,2.9416161473,0.6907019222,2.3965751531,-3.9820199372,6.300508527,0.0519442502,0.4400745759,-1.2941978055,-2.8358561136,-2.8971050864,0.5607071991,-0.0039205515,-0.3570875201,-0.3587128832,-0.4920213116,0.4963207297,-0.1159496225,-0.3542935509,0.2397346014,0.8775143942,0.4752541088,-1.0238434974,0.6826160397,-0.1622997232,0.7080466754,0.1411237897,0.0531481066,0.2527254431,1708596,4
99,12192.0185242,3256.94200913,-5550.18944045,-2133.66786984,1149.95927674,384.614051168,-827.910587284,-707.578925443,284.643828362,-147.604562886,28.6791384107,-29.9207416365,261.58620571,4.0373338117,-12.8887573887,-11.8307832235,-37.1978189508,0.9204544643,20.3110628986,18.6763576586,3.1913548294,8.5197184246,1.9243260498,-12.372193348,-3.2618627834,0.8379202677,7.4089618566,0.7311933706,2.6145416288,2.1455181302,5.6051538872,4.989514055,0.0657533391,-2.4242741298,-0.9626278029,0.9182088488,-2.1981478029,0.4833013855,-1.8297464543,0.3264414631,0.5221415316,-1.5744374844,-1.9413172248,1.4721260597,0.1287642388,0.6172139787,0.1241844504,0.2808964123,0.1780748776,-0.7712869041,3184979,5
100,4642.31421043,-1358.92037855,-4482.37189616,-1333.03356558,-553.759893896,-223.171127452,633.22911482,-53.4242129338,-132.613967935,-69.4275605799,117.959764361,88.7114841063,59.1344810731,34.7356658021,-6.8251885325,7.0861989889,-1.9493732398,2.1295593098,5.4931282507,4.2335423845,3.017572092,-15.8184998792,-6.8984566044,2.598225872,-2.2834201722,-0.6646435751,3.0881998379,4.0293319123,2.5711476065,0.4458423323,4.0428868472,2.7056814553,0.894003648,-0.0930570655,-0.1610951776,-0.6191285949,0.4645870869,0.8898433856,-1.8082598051,0.5479578112,0.0330042117,0.2794518418,-0.5482398161,0.3692637123,0.1418162856,-0.156104642,0.0712992032,-0.1332776266,-0.2856412227,-0.2012989343,2601888,4
101,1470.07231134,-3439.85799557,-2956.84478068,-93.8117500425,-1039.05691374,157.341902092,-669.796527828,-311.39291154,132.791052227,-69.3192887064,53.7373772651,60.2670772794,5.9256929803,-208.402421935,-4.3279877884,-74.5427303413,-27.3785262499,-9.3686285935,-11.1522623856,22.6409307965,-24.7643948397,-2.5874454514,15.3895251997,2.7575944003,6.820851249,-8.695917862,11.624201182,-2.0117461996,14.857593804,-5.0041941466,1.3317014733,-5.0961468696,0.0870146121,0.4119074263,-0.4854010887,-4.3578867256,0.3366063808,0.7402338113,-0.2082454421,1.8701166373,-0.0047062254,0.1110542006,0.1315651052,-0.3449957426,-0.5483077056,0.4413235846,-0.0341675931,0.2021210395,0.1120474646,-0.5885820369,565416,4
102,-9713.51950516,-860.208342978,728.467893871,-1793.2178488,1180.74914047,340.294260593,1157.72815493,-277.441180478,-135.573713526,-267.988827037,76.5408252392,-11.1226174158,-19.6759477182,46.5275823687,-7.4648442323,-59.0488591387,7.3433961939,-40.4171897435,-29.8813549114,-23.8325934397,7.2528281361,6.1085590901,-1.2064452086,-11.5024345578,-2.2671775087,-3.7067734839,4.6957507248,-2.3535983122,-0.9904793641,-1.9994715307,-0.1227965228,-0.6959380741,0.3016688325,-1.1060392695,-1.2296318365,-1.1182995015,-2.057107661,1.0765687566,0.7270568695,-0.5620305805,0.5899953692,0.3802383152,0.0468507306,-0.6560322735,-0.20095454,-0.5544846783,0.2378772755,0.2460785725,-0.1181158198,0.0402851292,12699,1
103,2883.56200924,-3654.62192426,-4617.63790244,-97.6550479501,-1801.16456621,298.661199442,-653.261092582,288.423126359,705.099547944,711.577608066,-254.657315064,21.3802103028,62.3540367032,323.904451725,81.7818305197,-123.33551631,-32.6189285453,-19.1923784381,-10.3750669073,17.6340396448,3.5181540066,26.0131432144,5.0154937927,-5.0300511146,9.5911504297,-1.8011807896,3.0523198236,2.7634970934,9.7484649668,0.7092815984,0.6880253262,-1.8242895155,-1.2200513141,0.1850962118,3.1236915894,-3.9918498129,0.3567788439,0.8743072646,-2.2066884852,-0.1802629256,-0.5368823335,-0.1532324762,0.8478078828,-0.8562887243,0.3744483471,0.7321814882,-0.1885536839,0.7299626494,-0.1019183242,-0.4098033575,2601888,4
104,-4825.46294277,-8883.76077143,-2381.70508998,1917.66153367,-1506.42521428,-792.459888205,654.336626647,-681.783066653,425.881452182,67.1174655234,-118.105543813,-75.0105855285,98.0041937578,256.732101781,52.5254780284,-54.2828204683,-26.4260204189,47.2929182116,11.4191386156,-2.0198436582,1.1402048562,0.5987312664,-8.5923879671,0.8140993025,7.0088295592,6.1563764817,6.0973063526,12.4357487493,8.2418640696,-0.6589224969,-0.2965806077,0.0922008503,0.7124079924,1.1495678627,0.4306751086,-0.7679923899,1.116732494,-1.300765014,-0.8260612247,0.0453560204,0.7477388611,-0.1545850993,-0.0091470578,-0.0400748423,-0.2480874197,-1.1229549148,0.3054450479,-0.4211589225,-0.8383445331,-0.0847154855,2055170,4
105,922.022982562,2502.00034371,711.571738758,-1921.45157206,3090.4137492,597.26161614,-183.760297517,821.40927053,484.367381346,-327.611402847,39.4228869591,-43.4077945356,99.273693922,-31.6150467026,17.6344443363,-41.6486646379,40.0803340351,-88.7698253726,15.6451894966,16.3341395947,-5.3319943942,-25.1405300421,1.8430034895,-0.445417759,-1.6269985354,1.1665024219,-5.0397212804,2.3940017009,3.1489904062,-1.0768271514,0.0341176004,3.8754609811,1.7515173478,1.3792421101,-1.913980275,-0.5828075215,2.3085388831,-5.1526133234,0.0632962466,1.9606031807,-0.777953274,0.9521781892,-0.2307569073,1.0722624513,0.7622593191,-0.2957749841,-0.3378682221,0.1678775066,-0.4183046802,0.2541650274,11149,1
106,-5465.65107357,-3138.34757443,713.209325687,257.670842212,-1241.66439867,294.162161215,566.5791802,56.5865104469,114.608932951,196.67146016,190.20853741,20.4902828779,-31.922951237,-87.3164757203,-24.6574819741,38.499742882,-6.7354465088,18.5921567172,12.3494307184,-3.8052060427,5.085159492,-15.2611310541,0.5914074126,3.1787567651,-7.9606396549,-2.6173380775,1.8623333209,-0.2081636344,0.9155657629,1.1620175368,-3.6455134449,-0.0624626614,0.8742567269,-0.160736274,0.4583211044,1.9762113981,2.6548300673,-1.3357255064,-1.5842811666,-1.9435228286,1.1883521544,0.5393540712,0.6313518606,0.3068905069,-0.5047594291,-0.2377093178,-0.3936831451,-0.0201222676,-0.4323069465,0.2345638045,261905727,5
107,8890.15672584,3011.66894638,1738.27664491,554.792450916,1059.81991668,-986.001731167,-85.8570952523,-424.229900534,342.101352686,32.9469287435,-9.8074407098,-19.9859067498,-143.399079108,39.7868990245,-18.4893390025,-1.0111146932,-31.8966017645,49.024934441,5.6230946862,-4.2640049519,-21.3123893754,3.8294962021,4.4054208509,4.8986921814,9.0857132547,1.8600528763,24.3449489282,-3.5613253583,1.3217536715,-4.27886489,6.4188032778,0.7174068564,-1.5054532049,1.87461605,-4.6860167976,3.2723181425,0.2097766617,-0.2626128424,2.1434537195,-0.0889409071,1.2191278317,0.6894735577,1.6434439059,0.6813913758,0.210057254,-0.4347151018,-0.232322099,-0.0252153744,-0.3860917112,0.1993706519,1005,1
108,19927.4839054,2050.86191029,-7221.61952095,-1180.8903567,1264.23163381,-415.321765617,-276.085205344,810.774393193,-138.518003296,-135.141704537,-0.7481855257,128.581856067,70.6499253239,-1.5659172207,-0.8824927661,-30.3711236247,-73.1077054724,-3.748253481,5.0237535927,2.0704959824,-8.3139953997,-10.5566270081,-29.2970168967,6.9207993598,0.631539408,7.6455346485,-0.0455081753,0.7535362428,-8.0734609909,-0.4264020903,5.4441610446,5.3385847875,-1.8218288708,-3.1521917743,-2.459573312,0.5838766452,0.0162017639,-1.2291621164,3.6660864451,-0.2104022135,0.8531577027,0.5137339459,0.574176626,-1.187011732,0.6064541994,-0.1865774745,-0.6560849455,0.0796521815,-0.6272601661,-0.2183892154,1551,1
109,7745.69581607,-4577.25626693,-4163.96053116,1040.63885951,1405.04686729,-777.729667556,-792.120732593,-107.682564322,119.69785203,4.6068278202,-156.037030835,150.599081789,-209.245149367,-200.02653858,-36.3622204452,5.2651413333,-42.9464976546,-9.366433955,10.5485944491,-5.3380011084,11.2919724159,-1.1321578066,27.0229810562,2.8234291043,10.212233352,6.7105307352,-10.3762014578,4.516884787,8.4043304172,4.9276554298,5.0405888764,-2.0739826221,-0.4948076044,-5.6034618684,-1.2568398124,1.4932541189,0.3426630506,-1.0178195276,1.6587317752,-1.5731930767,-1.4546036138,-1.0663946295,-1.2406932695,-0.1619827834,-0.9262558343,-0.020346501,-0.1871813902,-0.091095328,-0.4565880892,0.4446273016,1239,1
110,10300.1884232,1267.40695177,-2415.03955243,-810.185713109,-1475.18341914,-180.937826159,852.416169023,64.2019375649,5.9134171904,-78.9740732117,23.082682823,-5.5187257846,-21.0017494004,-43.7140872005,-46.2606581214,1.9393056043,37.9497536775,-7.0595285253,2.9957099567,0.389457558,-6.7650366463,-7.2565289214,17.3670499585,0.8667877322,3.2596701947,-2.9162550285,-4.5437995321,1.0492975036,4.1965653852,0.048744866,2.2070174219,-1.0411355663,1.3537592064,-0.2455493926,1.1893188197,0.3310112735,-0.0131532809,0.9495473976,-0.8656941318,-0.8404503055,0.6416155837,0.3621063814,-0.4268490325,-0.8276381402,0.2849470735,0.6556976018,-0.5431214854,-0.4077605778,-0.2188681255,0.1290401963,1057,1
111,5608.7153314,-2261.13716625,464.338701755,1667.57762823,-1193.93982959,179.072128969,-815.555046637,268.86894918,18.3595451548,-75.4348622912,-83.5902473026,-12.9400107317,0.7203715582,-53.267306417,-7.134268493,43.910725656,-17.6083088738,24.3499040784,15.1163503785,22.2629271862,-8.0190275017,-9.7924169636,-6.9501686454,1.7129985886,-8.2992732715,-2.2056016412,6.5903962087,1.8893357007,1.7387814366,5.341403192,2.9417823927,2.2949628789,2.9859020759,1.5433154602,-1.6266323448,1.5729604635,0.5549605318,1.360704478,2.4933823841,-1.7566321163,1.7357981005,0.61311838,1.3556248088,0.359978409,-0.008618935,-0.0923296738,-0.6893224576,0.2422762905,-0.2202627686,-0.1877647749,802,1
112,15977.3592113,2436.09500428,-3312.25876662,-570.742321804,-235.037391809,135.451850716,-331.961089677,130.990301538,162.823115529,-71.8496492509,-113.215135052,-34.2895293083,28.6429183064,-150.642376626,50.2381569913,-27.4555389855,41.6087381891,-19.8688852098,16.0617673687,-22.8884637788,-1.0443996676,-0.4241887242,10.9638369008,2.6584995268,7.1632016906,-1.0672383804,-2.6472010016,-0.8225317647,-2.912674877,0.225934784,2.5515726707,2.0746315286,1.2439796037,-1.5602903739,1.0484252128,0.0533913241,0.6631520844,0.7337779619,-0.1157068348,-1.1928934109,0.3416767538,0.4377283922,-0.2566386831,-0.7604599162,0.7250261869,0.5705973427,-0.5957209102,0.1498372575,-0.2637859141,0.1561917264,1001,1
113,10388.3099467,98.1615805478,-4172.86495176,-483.437837198,-307.260987256,-61.4025116625,-416.319155397,41.488525746,-46.8998627579,-55.7489330312,68.0604942255,-95.6668184685,40.7555877732,-90.1080254685,14.8368415747,49.9408087057,-2.8825010484,67.1178617288,29.8815308723,15.3451438944,-35.5010610859,18.8144171333,-8.5670908693,-11.5613400675,-14.1007711381,-3.5820453908,6.4497731612,-0.6603485282,2.1233762235,0.4795854311,-1.1159976819,-4.2187852974,4.5273476117,-0.9410612168,-0.8521095456,0.1843510035,-3.886997305,0.0416555626,1.0432572666,0.5100863527,-1.0103603024,-0.4320746238,1.2379972412,-0.1543181779,0.218879063,-0.3761735179,0.0097461922,0.4322648965,-0.1044636452,0.0804878243,1349,1
114,11972.0695974,-1469.91822636,-3720.0122861,492.15517649,187.569387839,62.9523889883,-835.700752993,-556.192462006,-289.604701596,111.286885853,90.2942427824,-81.2044799906,21.3163114196,-136.28950851,47.2806449792,48.1935937629,100.908658139,-29.3677511539,-0.1730732878,18.2647469433,12.4643682157,8.5275908989,13.3635102641,-0.3458466897,3.0974730623,-4.3332179956,-12.4153326594,7.8611770449,3.1595245589,2.5358453878,4.102200502,-3.4205999786,4.1201489368,-0.315197676,0.2469818378,-0.6501485691,1.9836810553,1.5231466505,0.4023516276,0.4228792959,0.3503772195,0.5048955149,0.1090821782,-1.343554798,1.288193917,0.0907246515,-0.0824374309,0.3328546186,-0.1249959641,0.3023922806,1112,1
115,4414.63249104,-3345.61962959,3434.39584428,3385.20609303,158.944978534,-811.082008253,-542.881740299,-517.721231582,-222.905141627,24.2794015588,-294.096239863,-200.734831821,55.2174354633,-111.047358349,-62.095792907,-7.4595939295,-107.472213717,29.7330177703,-2.6609999576,-11.4836523891,-13.2320447058,-11.4282806156,-3.8768828402,-1.1366049052,-3.7582217811,-3.3219138361,5.3866509333,5.8348988765,12.9174274275,-8.7990954606,3.1917432919,-2.7151591359,4.9450903575,-0.2039479668,1.8481555871,-0.8273442293,-0.0983064575,0.991542361,-2.0135761585,1.6433970228,-0.5947869415,0.140166808,0.4107074484,-0.1601676798,0.3139498198,0.0567481667,-0.0496506641,0.1610048821,-0.2399323689,0.1175373284,9739,1
116,16874.3812039,6530.91857286,-120.214131332,-981.527437297,-899.85118424,323.024112038,-400.669801258,-58.1162863736,-114.03225456,-54.969641055,144.170340435,-84.0763006941,34.642877748,25.6263930586,38.8360393909,93.8502450697,21.3588707001,4.6140511548,9.0058166094,16.2842950345,-4.4686649013,-15.0555735911,10.6775199483,3.4875691317,-5.2135792242,2.758911127,-0.9820222194,-2.1737432143,1.7073269252,2.4202096801,-3.0358489119,-2.439495533,2.0659496145,0.5731861755,1.2448186851,0.1029961847,-1.9949030429,-0.5975781132,-1.6558221735,0.8392772129,0.0189244861,0.5360049858,-0.4525065528,-0.5684831736,0.3882268363,-0.1476558302,-0.400223709,0.7155785987,-0.4612288077,0.2162703697,1099,1
117,-7695.36569051,-1555.93972576,3233.30093203,173.829980253,61.9444312216,-270.633911995,1448.06160178,642.26539966,-124.082159844,-73.7955729929,-121.217332187,39.0142225564,95.2780299184,-24.5008779907,38.4607613617,15.2341014787,-97.6141418068,1.7815860296,-36.6575972933,15.1608643188,7.7498429626,21.0561075833,-2.244427978,-12.1516757757,0.7451631517,5.2600057369,-3.3802680484,-0.8740477572,3.1252138009,1.057439059,-0.0201380732,3.0263433642,-3.5595466056,4.0841999206,0.4385368217,1.0860940394,-1.5833720636,-0.9269543081,-0.1070043574,-0.3444445757,-0.3171094247,-0.377789085,-0.7145986491,-0.9526271531,0.3494296372,0.560241519,-0.1943363858,-0.0084951627,0.1117004336,-0.5763818226,42615481,5
118,-8364.16277731,939.817346214,-646.914379042,-1877.46885156,1257.80889236,273.918434659,-735.485295915,544.853160815,196.990831583,92.0904891907,-96.0186350751,13.397063998,66.0100013575,187.234853982,-40.0984247199,-17.025717096,-109.337509096,24.9757541633,-28.0574794407,-39.707977274,-7.5415770429,10.8437165643,-4.5302620224,5.379474413,-18.3097874529,-0.5122131903,-3.1690554456,3.8998723852,-12.1579766077,2.2531006689,-4.6278378823,5.8408372548,1.7874606203,3.7193575699,-0.9353790972,-2.8048287578,-0.6694385345,0.1134041507,-0.1935140821,-1.124276287,1.4581813852,-0.2259479126,-0.4638707075,0.4499921331,0.1204315329,1.1530046332,0.8516580018,-1.3602703855,-0.1078020264,0.4387518557,9771267,5
119,-367.728411964,-4662.97761153,1736.81870524,2429.32545437,957.686612921,107.417538882,-174.974303071,-379.081578287,-333.105794564,-44.817213881,-371.908659605,36.6715619334,-102.025930278,57.289686194,21.3210613692,-106.660744596,-24.9988025827,5.7410036612,-40.401686551,-16.058387179,-21.7033010327,-1.1368228213,0.6487744862,-8.0819476326,1.6745300347,9.455874933,-6.4297472963,8.0673696975,-10.384001081,-2.9177259378,4.1317435948,3.1746560247,-3.0239881849,5.6610289347,2.2085476414,-2.0821986175,0.276635756,-0.752376375,-0.3110069416,-0.5644305539,0.5552112884,-0.5224618557,-1.0645249718,0.6850542564,0.1520270886,0.1502041914,0.4472000938,0.7174003499,0.3441417508,-0.683954613,6467714,5
120,-6151.6745699,1063.14605431,3130.62337044,-274.200761095,1077.36981454,199.414027958,-560.500024286,-198.627988914,428.096905525,-193.173408927,201.432551414,126.196820569,-122.290068911,-32.6359678249,-74.0522520286,-44.8450450716,-12.6971010811,-4.4157381368,-29.7687759968,-4.0087762585,-9.9580315353,11.5216563987,1.782002176,3.6045283036,-10.0941886292,7.8659632753,-1.6195648242,-0.3536230377,-0.1060797099,-5.2333832897,1.7630239461,3.1132994566,1.4816448994,3.772916181,-3.0044170223,-0.3342533013,-1.5874340957,-1.9537518315,-0.5529695015,0.3494042211,0.4306235073,0.3023978171,-0.4727243066,-0.7949060573,-0.140287718,-0.2189581949,-0.0228278621,-0.5071015457,0.711842719,0.1997740779,27818512,5
121,-2384.32334422,4007.54452985,690.002541915,-2614.43637854,-154.061920287,928.475487483,29.4477163126,234.928851492,-62.8039250284,-207.034596898,-20.754568159,-52.4466849046,-28.5090251443,39.8980506972,23.6275257914,31.5485068357,-9.9651849901,28.8404824192,-3.1946795462,-7.6591580848,-25.3919469734,-8.5079931331,-0.7967196207,-11.4056825188,-2.2815801904,13.7601712902,2.5529252531,-5.6498646794,0.0416914114,0.5481894862,0.4208335271,2.9474319597,-1.0036831758,2.1965987983,0.4316950823,-0.6570487621,0.580870426,-3.0470065209,1.0855012688,1.1261203818,0.1530838645,0.3712416802,-0.9139756678,-0.367846487,0.1779947103,-0.5450760395,0.0283880355,0.0703039995,-0.2425799215,-0.1477923195,59408683,5
122,11336.1898666,5892.39748368,-18.1356457547,-1375.98456301,409.533745922,-559.722745013,187.913578001,140.314188946,25.3852085425,-179.466005881,191.748005648,129.16383716,-37.0846280344,80.9351748538,58.4135360397,-24.1124681182,49.0292264155,38.9813816955,-2.9120372257,-0.3623111297,2.4024746996,-3.0284352739,8.8664168582,1.7024692225,-3.5341363178,-1.3598010572,5.9742872644,0.5432185655,1.4642590623,-1.4526376698,5.110477576,-5.641331807,-1.3155771906,0.9736744436,3.1847130611,0.1553759321,0.107842837,-0.1302754282,0.936071082,-0.4360613483,0.7452402837,0.1793154335,0.404839533,-0.1165207696,-0.2046648693,0.2609964553,-0.1776640229,-0.1452957893,0.0967269993,0.5605243647,278498,3
123,9908.12370104,688.687738115,4378.5468199,2588.22184827,1434.76212752,-744.710641455,-801.9781451,301.657499753,-110.943184556,-132.250202735,-105.554763734,69.2278203763,87.8090385453,-1.6838882621,-69.4630778959,-85.3288104973,7.4930579987,-17.2260999342,-5.86807929,19.2887549092,6.6808797147,-0.0054110829,-6.3847565439,-6.9262647698,-5.0194976685,-9.4702066985,-9.5148918724,-3.8628079346,-2.6286579771,5.8093076827,-1.5935189777,0.9750833424,0.2357923864,1.4548138978,0.3892412255,0.1038396112,-0.7935748581,1.4365925022,-0.5142785744,-1.5471130458,0.3878463208,-0.2965414143,0.0555535689,-0.1835737158,-0.1347639956,-0.7694616422,0.2056435811,-0.0474175678,-0.0752449129,0.0346102238,195968,3
