data_set_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
261,7429.0361799557,-1395.835130162,472.761971682,-9.2889104734,-214.4436412752,972.308169795,-129.7508424969,644.9785007029,-44.5680522566,230.2687249904,-25.0318167084,40.4554386462,-140.6432241605,34.4518195519,15.5666117923,62.9962380098,10.0677260001,2.5294127871,13.1304462782,-12.930461099,16525,1
262,5864.0997881988,-2773.0840709027,1553.7585578695,-64.6679024571,-507.183380898,77.0154018375,60.8324468372,387.4383688026,-326.1892237116,-152.114488567,-128.2188935526,-71.1031455111,49.5278914264,35.7589343966,-63.7531898176,-28.6991301462,3.5432224054,-11.0371618896,-3.4357770814,-1.6034595601,15052,1
263,7906.1263750686,-4034.5141223667,1696.5364399787,-1989.4695212131,-974.1405910435,530.7341778828,-6.7025369868,-26.1742147686,54.8573094622,-49.7640182283,-42.1542573759,98.2844080382,23.7011157232,99.2700618552,37.1087479733,-21.388966288,-4.6589211265,11.2419539026,-13.1599615652,13.6144347053,29951,2
264,9041.7474748396,-5219.8443844385,3106.6312736489,-1227.3687709225,-853.7298884161,721.9189044902,-301.3732107841,187.4157796028,-248.8523756002,166.0305992943,-19.2372499115,-58.8998498544,82.5822404829,-27.5399097267,51.3329942561,-24.7052054226,-12.1827240153,17.12764069,11.9601952035,7.3991516687,16766,1
265,3066.1349372755,-5324.1842747071,2645.0608505207,-2318.7261675445,-1261.5282908189,591.5186429265,323.7941505195,77.1380418493,-562.4201113118,244.459643213,-112.7097370149,-156.0827268688,-227.6549721099,109.3076277415,76.7309040931,37.8845350194,32.5012460966,-22.8445464199,10.7750130594,32.2990846443,11947,1
266,6011.271791868,-7253.5119136675,764.4478564192,-2178.1926752714,-912.6493022176,1776.2523988656,291.466182852,-210.2123595518,-373.5066747773,254.4216586372,-51.9545346114,137.4445171488,20.5194780896,-116.2222413511,16.9036535936,-88.8094269302,-18.5662429875,-10.5766601806,31.7616849888,7.231601082,19651,1
267,5797.1173351733,-3659.2890143179,-93.7230426578,-457.162417645,-506.2509672279,1734.1032107301,-188.4117206396,-39.4937099621,-395.5376182923,393.6643706862,177.0824451654,125.3728174314,-1.0975757599,-41.2148538982,-26.8724223421,24.4424141158,2.6722953482,-28.406854005,-23.6734403161,5.260626823,17886,1
268,5763.8209070748,-3351.597074919,2412.9187232278,-2025.8886866867,-86.6243508025,1534.862158156,-479.6980600247,-318.4995090966,-84.3599737303,-64.0805778252,-42.6791019751,9.2040751996,-14.7326701758,58.083973239,-112.1176934471,-1.799351324,48.6045896044,13.1876224236,-13.0942207773,26.264860569,9630,1
269,6749.5685180287,-2754.6969875677,-670.9926577601,-524.600491149,-309.3831322922,267.8088092915,92.6314452432,414.5662028363,-408.2582178494,-137.7006415494,24.7151650639,76.4757889011,44.1545485962,-17.1723836751,-110.2063578596,31.782159784,3.7962186312,11.1209774548,-6.4295545224,13.4588621465,28007,2
270,177.4516004221,5412.7104995283,-700.9022595692,-320.7030458427,1064.5128362977,146.0992854889,247.3298014819,145.0614617126,-311.5550825013,-90.8203214853,-213.0633488126,89.1863873317,21.8332112608,119.8148818007,-17.295022886,84.7698933195,-9.5915229146,-28.7813844245,25.8611984012,7.5635253221,253406,3
271,6905.3180720094,-1903.3425619892,289.4741731045,1208.8673720739,-1418.3381027663,-650.3552388787,-1093.0891233315,-457.0089960652,65.2897533814,66.817811241,214.6610124487,42.6593549262,111.3073274356,-106.3030132793,2.0419518528,-17.4015006642,37.2420454909,33.1649468251,-16.9865282913,5.7447174525,316509,4
272,1487.011773047,6820.5000542349,-2095.8867602678,-99.6554332408,35.3358681759,69.1903583139,604.4607576355,-372.6747686867,-779.3574603779,367.2927212395,89.7845468753,81.3802180572,162.0611728925,-238.8367433094,21.7592053693,93.2187260934,26.6493411311,90.6803844208,-20.3361148961,-6.5657762862,1246054,4
273,-9266.9816222131,7965.5973998056,-1654.8699847681,-941.5631772839,1457.2578499844,502.7369844198,-290.6210445448,768.1208703365,-786.2100086144,-501.1484598325,428.7624884712,-351.4708961693,-182.7594262333,-215.4739516952,55.4236953489,-33.6852105984,-60.490337309,5.2425636074,6.5092917646,22.4024068995,902909,4
274,-361.0778079914,3526.4323308595,-1124.3859544757,-307.8439189468,675.6421959425,-252.0219631837,119.014289751,597.5940587062,164.9632034044,233.4279137978,-69.451781848,-26.6218595046,48.5892255309,102.1106480102,-21.1741170294,1.7798605235,-0.0396092122,1.2235627238,25.3381691878,2.5226342923,1301870,4
275,-2488.6626180618,6341.3802836194,596.9964184108,936.1754661362,1004.8021357242,-317.9093325059,-420.1821183577,-211.8020958531,-201.7236054776,99.6840545409,201.6292704612,-175.381984518,-68.5828635259,-2.555033419,-24.646673263,-4.2757604242,-2.6172518892,-41.8352917518,16.9454181206,-5.3986131236,272925,3
276,5697.8958236791,-4696.0874360731,-3734.7609924896,476.3911870421,-554.0068555778,80.8825364581,-435.1774556959,573.6760747789,234.786085082,-146.6100746486,-49.0777372363,-169.1565989615,-104.2475478485,-150.3379881257,-58.9048161539,-19.3592267504,62.519383627,19.4601601668,-5.3075886054,8.0388997502,5172,1
277,6998.8108948857,-4915.986648406,-2323.145637553,-1216.879498813,-1493.7230529714,-220.2565889373,246.3368253055,794.515766619,171.1694236775,91.689371145,243.4841683871,67.6297480691,-110.511847953,3.6702034066,31.1880065134,-47.5413477424,20.2809754697,-11.2299511282,-14.7950286612,14.6477074947,125058,3
278,9006.7376464665,701.5243362331,-4160.3654738283,152.181214301,36.4510907569,-659.7991050412,-876.112916189,92.8081047558,442.7674282356,-19.9497589521,-67.3404607645,-137.8815532635,-67.4071378116,-99.210567285,33.6938455201,-26.8205576663,-42.9281492137,-22.4966790673,-0.8253032465,18.9135816637,1155147,4
279,-11056.3383340845,-5403.7910365613,-1040.9284775134,-853.231948794,-276.913298602,-918.8500809793,572.4545241234,1139.2738374199,727.8632941268,-147.663018562,274.1783297277,-136.8467985057,-9.8303870056,-89.7641540948,14.5661237564,23.4574358332,46.7065936716,18.2807129301,6.8159641734,4.2429993135,3474874,5
280,-10559.7324065712,-5674.4833381366,-427.3699547601,830.4370467825,-259.045915142,-1044.3560221045,335.6602570739,1944.5759055549,207.4001662787,-138.9399455854,250.319277005,72.4599428999,13.2538035662,-38.973078493,3.2019877497,-9.6801954772,11.6580215242,-7.0297899185,0.6492120658,-9.7307825614,87822,3
281,3390.7778784613,-6673.9509802017,-1964.1609041729,-244.1830051801,-448.5820297135,-1069.1148092392,-53.4542222161,453.2653190637,-133.8646416897,0.9729604717,386.5822091872,256.1968475985,-36.227609649,-54.4976611608,111.0122441873,-102.9161736334,-4.6705789173,-26.7987329148,0.5501252029,18.2639815619,105689,3
282,12212.0241794996,8743.488575369,-696.48539887,-670.6203154638,-371.2127160318,-350.576039086,707.8512548181,-179.6022914417,211.9337535426,-136.014781487,-25.7437986967,161.2526893968,26.7458865792,-86.3331156794,54.3929320754,-47.7124717606,1.5991604762,1.0348478202,3.8598979971,-10.4936961918,34003,2
283,6537.7515298762,11007.0037407681,7012.8597825678,-1161.7622267213,-1433.3272303419,-94.833244327,663.3369716795,305.0895826088,-171.0134327574,-246.6509762839,299.9299743837,153.92221854,-33.0777717143,-47.7387045344,21.2696473522,-49.5084532477,32.3173955634,-28.7265320782,-33.6085987832,-11.1850357652,56938,2
284,4149.7946356133,7985.2629532459,2437.0646629448,935.6712962894,-2094.8806663141,707.2858797603,514.6483740974,-4.0476503662,-417.333010894,14.1570761702,55.4621656018,-35.5053119477,-205.1277374991,90.3707478808,20.1227566337,3.0248623722,-3.5611010706,14.0444246488,4.4064720726,-45.8461329699,42064,2
285,2302.7515073059,6213.2818343027,607.4948601885,-521.3030611918,323.037052333,-308.3877902731,476.6443459514,-343.8694160625,238.6623596347,-56.5816064052,-126.1864846497,117.8208510748,7.8631889058,-24.291732557,-6.3015495584,-10.4475469159,23.3271634344,11.0399835711,12.1736044729,-15.9726775217,108153,3
286,-1929.3141584764,3370.4888385524,2925.1164409564,1490.1247240603,-1268.849355815,124.6874144989,-530.2963728357,-41.9864356944,-86.0497022551,-9.1087695629,-209.3156727568,22.5621776632,-10.3750172668,21.7215070159,96.7094202643,-41.1063358738,30.7763883669,-13.5985903653,4.6435051788,-14.9553056067,117434,3
287,-8063.7474831586,8351.5105931108,1462.306865522,-2009.8067108145,-84.6027366289,-20.2102926859,-750.4946111173,484.2865250452,-376.9862244817,-373.7540066564,417.9080043118,121.9638435247,76.372024341,-18.6797709616,107.8547348047,-45.2690506256,-2.8605145959,-1.7850965952,-18.0750916072,15.9803424849,40560,2
288,7508.5545920331,4704.2971180589,-2663.9501332347,-301.5124098828,26.6405148954,99.5080233635,215.9683895465,232.6822484115,151.1692090652,-203.1096627478,-83.8974493707,51.1335082103,10.448287175,-51.832684708,100.8301867889,-27.9722096622,16.4420381208,-1.105577035,-3.7161365058,1.3223432517,34591,2
289,-1491.3192161782,4379.5462858175,-3209.7380442954,253.0214713285,-241.1111308187,-78.7180574877,32.7536067269,-18.2024459226,-26.6852843711,-25.3017627531,-145.2149981646,75.5264384601,101.2913943838,-30.8726524767,67.7318509024,-29.7559571129,4.8111181087,30.5122939386,1.610024066,-14.0035622322,68810,3
290,10778.1132313599,1159.9062336912,-4895.5593665343,1384.7386868535,1765.3058293142,600.3830403767,-545.211972975,-558.857957751,555.854423327,-86.1428188611,-122.7732406174,-41.9010065753,8.4977332408,-11.629355852,-11.0157880824,-11.2018048576,-46.6684685139,-12.9156944332,-4.1728717312,5.2241087283,10627,1
291,8593.8643666259,5731.6218611347,-2946.5949042344,-644.1850381153,98.0572368532,959.1484811024,235.2495565792,-288.4460569581,156.8462373102,98.3446933794,124.3572024714,143.2538204904,-52.2799404287,41.1772058092,-19.577330369,-22.457431926,-0.2522982031,10.7262850693,-12.8232013727,-12.6853820261,61811,3
292,4861.0862043538,4181.5464757432,-299.1761070412,-692.5114048994,-320.05725933,-640.643543847,811.577917282,-95.0177057615,75.6767828866,44.4015894205,-176.9038185036,-29.5711649275,33.4812424086,-25.7305640343,45.9314638284,-4.5863349249,-4.487690202,-5.3515480825,41.8054491816,-11.691195689,84398,3
293,5095.116177197,5030.1430475337,548.5246085521,2274.3512819758,-1857.3992898244,627.8950858343,62.8240372836,188.0775699689,-462.3627145127,-132.1955913246,-131.0382732264,11.8629918619,90.9916587501,-29.4210699173,0.3621857866,55.1202623192,6.43055224,-49.765968013,22.1629395445,-15.3535713467,147646,3
294,6447.5275254232,10396.3369232723,6872.2874102257,-483.9040133852,-2473.0632399391,-47.2357636958,666.3092438167,326.261918414,-385.8674753741,-138.0593269355,208.455667869,-15.8855578466,-64.5090096895,-96.1141292896,40.0806853587,-14.7452402209,44.3106684091,-27.4260760881,1.6126679124,-21.701540262,53004,2
295,3450.4465065208,6560.5253564552,1112.0860461055,604.7686296575,-826.5858745725,169.7767944879,5.8092442375,483.0159802477,-188.7215475695,-140.6386876277,9.5077622794,-96.2673330516,89.7943783814,-29.4664011788,3.8102515109,7.6169896723,-1.9930864463,-19.4178806414,-22.7462738939,-22.3762074156,48906,2
296,7524.6626179799,10067.0247939495,2006.1717018865,-1427.2938664625,-54.2388054122,-20.5180019687,902.5890918536,-180.1934186732,-92.322596812,105.4515822673,87.6802931675,123.0171431017,-91.7066317029,-70.3652140887,81.3512399735,-13.7030715277,-5.1519879736,8.3341874171,14.5467882344,-4.4142409594,29667,2
